Date,PX_LAST
12/13/05,851.04
12/14/05,852.97
12/15/05,846.19
12/16/05,847.96
12/19/05,838.15
12/20/05,837.12
12/21/05,843.13
12/22/05,847.54
12/23/05,850.54
12/27/05,848.85
12/28/05,846.32
12/29/05,840.53
12/30/05,837.68
1/3/06,855.16
1/4/06,858.78
1/5/06,867.31
1/6/06,876.42
1/9/06,883.01
1/10/06,890.74
1/11/06,889.02
1/12/06,886.7
1/13/06,874.31
1/17/06,872.43
1/18/06,871.13
1/19/06,882.94
1/20/06,872.32
1/23/06,878.65
1/24/06,884.81
1/25/06,884.07
1/26/06,887.77
1/27/06,899.06
1/30/06,895.89
1/31/06,899.53
2/1/06,903.27
2/2/06,897.09
2/3/06,887.08
2/6/06,891.43
2/7/06,884.06
2/8/06,880.59
2/9/06,883.32
2/10/06,883.92
2/13/06,885.33
2/14/06,890.51
2/15/06,897.71
2/16/06,904.26
2/17/06,910.91
2/21/06,913.83
2/22/06,923.49
2/23/06,921.63
2/24/06,916.83
2/27/06,917.38
2/28/06,913.88
3/1/06,919.08
3/2/06,916.34
3/3/06,911.98
3/6/06,928.85
3/7/06,917.77
3/8/06,922.09
3/9/06,930.8
3/10/06,939.34
3/13/06,933.68
3/14/06,940.04
3/15/06,956.38
3/16/06,965.61
3/17/06,974.48
3/20/06,959
3/21/06,947.03
3/22/06,950.04
3/23/06,952.24
3/24/06,948.57
3/27/06,939.57
3/28/06,949.99
3/29/06,967.89
3/30/06,953.04
3/31/06,955.04
4/3/06,935.96
4/4/06,928.98
4/5/06,936.05
4/6/06,931.14
4/7/06,916.9
4/10/06,907.04
4/11/06,903.08
4/12/06,903.48
4/13/06,892.26
4/17/06,889.19
4/18/06,910.91
4/19/06,923.11
4/20/06,923.59
4/21/06,924.62
4/24/06,918.45
4/25/06,912.8
4/26/06,907.89
4/27/06,914.99
4/28/06,917.09
5/1/06,905.24
5/2/06,897.84
5/3/06,898.78
5/4/06,910.95
5/5/06,922.58
5/8/06,926.76
5/9/06,926.18
5/10/06,926.31
5/11/06,905.51
5/12/06,892.66
5/15/06,904.17
5/16/06,900.05
5/17/06,883.37
5/18/06,878.09
5/19/06,878.36
5/22/06,873.51
5/23/06,866.83
5/24/06,868.33
5/25/06,887.88
5/26/06,895.81
5/30/06,887.81
5/31/06,887.45
6/1/06,905.26
6/2/06,914.53
6/5/06,918.67
6/6/06,911.19
6/7/06,914.41
6/8/06,911.9
6/9/06,918.66
6/12/06,906.27
6/13/06,897.96
6/14/06,892.69
6/15/06,906.98
6/16/06,906.95
6/19/06,900.76
6/20/06,895.42
6/21/06,904.94
6/22/06,898.55
6/23/06,893.37
6/26/06,902.14
6/27/06,899.62
6/28/06,903.68
6/29/06,921.67
6/30/06,930.76
7/3/06,942.87
7/5/06,942.46
7/6/06,944.62
7/7/06,940.1
7/10/06,950.32
7/11/06,950.99
7/12/06,954.04
7/13/06,941.02
7/14/06,928.71
7/17/06,928.19
7/18/06,939.03
7/19/06,957.56
7/20/06,947.65
7/21/06,931.85
7/24/06,948.07
7/25/06,953.08
7/26/06,956.95
7/27/06,952.9
7/28/06,967.07
7/31/06,961.71
8/1/06,957.85
8/2/06,956.91
8/3/06,966.47
8/4/06,981.89
8/7/06,971.85
8/8/06,956.12
8/9/06,951.5
8/10/06,951.68
8/11/06,944.1
8/14/06,953.76
8/15/06,963.65
8/16/06,964.65
8/17/06,965.52
8/18/06,968.1
8/21/06,973.47
8/22/06,981.57
8/23/06,972.76
8/24/06,977.75
8/25/06,976.36
8/28/06,987.02
8/29/06,987.49
8/30/06,995.79
8/31/06,995.29
9/1/06,989.47
9/5/06,998.81
9/6/06,994.37
9/7/06,986.29
9/8/06,995.53
9/11/06,999.97
9/12/06,1011.88
9/13/06,1017.27
9/14/06,1011.62
9/15/06,1018.78
9/18/06,1011.82
9/19/06,1019.74
9/20/06,1016.4
9/21/06,1005.47
9/22/06,1010.05
9/25/06,1009.04
9/26/06,1007.02
9/27/06,1015.08
9/28/06,1010.84
9/29/06,1010.2
10/2/06,1008.54
10/3/06,1018.3
10/4/06,1030.25
10/5/06,1038.66
10/6/06,1029.07
10/9/06,1036.99
10/10/06,1036.17
10/11/06,1032.06
10/12/06,1040.58
10/13/06,1051.15
10/16/06,1055.87
10/17/06,1052.22
10/18/06,1057.37
10/19/06,1054.64
10/20/06,1053.9
10/23/06,1059.62
10/24/06,1054.83
10/25/06,1060.24
10/26/06,1070.06
10/27/06,1061.72
10/30/06,1069.32
10/31/06,1071.05
11/1/06,1061.53
11/2/06,1041.96
11/3/06,1029.07
11/6/06,1038.12
11/7/06,1027.01
11/8/06,1029.3
11/9/06,1030.84
11/10/06,1036.28
11/13/06,1037
11/14/06,1051.44
11/15/06,1050.5
11/16/06,1058.1
11/17/06,1054.52
11/20/06,1090.04
11/21/06,1108.61
11/22/06,1111.93
11/24/06,1119.07
11/27/06,1089.31
11/28/06,1090.6
11/29/06,1107.26
11/30/06,1118.49
12/1/06,1115.78
12/4/06,1130.32
12/5/06,1120.84
12/6/06,1113.67
12/7/06,1108.42
12/8/06,1109.42
12/11/06,1113.04
12/12/06,1108.04
12/13/06,1101.55
12/14/06,1102.18
12/15/06,1095.85
12/18/06,1088.26
12/19/06,1078.11
12/20/06,1087.78
12/21/06,1076.72
12/22/06,1068.22
12/26/06,1076.85
12/27/06,1084.62
12/28/06,1087.07
12/29/06,1090.63
1/3/07,1090.66
1/4/07,1091.15
1/5/07,1073.89
1/8/07,1073.7
1/9/07,1087.08
1/10/07,1101.81
1/11/07,1115.34
1/12/07,1119.02
1/16/07,1134.95
1/17/07,1134.72
1/18/07,1131.7
1/19/07,1144.26
1/22/07,1135.45
1/23/07,1140.36
1/24/07,1155.65
1/25/07,1163.64
1/26/07,1167.25
1/29/07,1168.87
1/30/07,1176.12
1/31/07,1183.44
2/1/07,1188.41
2/2/07,1192.15
2/5/07,1193.85
2/6/07,1209.42
2/7/07,1233.66
2/8/07,1226.63
2/9/07,1212.28
2/12/07,1189.19
2/13/07,1210.37
2/14/07,1202.42
2/15/07,1210.93
2/16/07,1206.56
2/20/07,1217
2/21/07,1212.68
2/22/07,1205.95
2/23/07,1186.23
2/26/07,1179.98
2/27/07,1140.63
2/28/07,1151.63
3/1/07,1141.14
3/2/07,1118.76
3/5/07,1076.84
3/6/07,1114.53
3/7/07,1098.62
3/8/07,1116.81
3/9/07,1131.61
3/12/07,1138.1
3/13/07,1109.5
3/14/07,1114.27
3/15/07,1125.54
3/16/07,1114.62
3/19/07,1126.56
3/20/07,1128.09
3/21/07,1143.96
3/22/07,1142.85
3/23/07,1143.56
3/26/07,1127.24
3/27/07,1112.18
3/28/07,1103.69
3/29/07,1104.25
3/30/07,1118.95
4/2/07,1128.82
4/3/07,1138
4/4/07,1132.64
4/5/07,1132.23
4/9/07,1133.44
4/10/07,1138.15
4/11/07,1119.45
4/12/07,1112.59
4/13/07,1123.77
4/16/07,1126.61
4/17/07,1141.13
4/18/07,1133.38
4/19/07,1125.55
4/20/07,1133.35
4/23/07,1148.14
4/24/07,1139.66
4/25/07,1139.87
4/26/07,1136.97
4/27/07,1135.38
4/30/07,1115.92
5/1/07,1106.85
5/2/07,1115.04
5/3/07,1117.62
5/4/07,1107.99
5/7/07,1111.17
5/8/07,1104
5/9/07,1115.88
5/10/07,1099
5/11/07,1115.24
5/14/07,1106.93
5/15/07,1089.14
5/16/07,1077.81
5/17/07,1057.34
5/18/07,1045.05
5/21/07,1053.08
5/22/07,1066.95
5/23/07,1056.85
5/24/07,1038.49
5/25/07,1048.01
5/29/07,1085.72
5/30/07,1114.47
5/31/07,1111.22
6/1/07,1111.4
6/4/07,1116.42
6/5/07,1096.66
6/6/07,1090.08
6/7/07,1056.04
6/8/07,1069.77
6/11/07,1052.83
6/12/07,1034.03
6/13/07,1056.6
6/14/07,1044.83
6/15/07,1055.29
6/18/07,1037.6
6/19/07,1041.42
6/20/07,1016.23
6/21/07,1014.48
6/22/07,1009.52
6/25/07,993.87
6/26/07,992.33
6/27/07,1013.58
6/28/07,1006.55
6/29/07,1002.06
7/2/07,1027.8
7/3/07,1025.16
7/5/07,1041.25
7/6/07,1039.86
7/9/07,1037.13
7/10/07,1010.59
7/11/07,1006.08
7/12/07,1022.14
7/13/07,1031.53
7/16/07,1025.94
7/17/07,1018.92
7/18/07,1015.24
7/19/07,1020.33
7/20/07,1000.02
7/23/07,984
7/24/07,962.03
7/25/07,957.4
7/26/07,938.51
7/27/07,911.02
7/30/07,919.9
7/31/07,920.43
8/1/07,928.8
8/2/07,939.81
8/3/07,911.61
8/6/07,936.53
8/7/07,941.56
8/8/07,979.82
8/9/07,974.9
8/10/07,945.08
8/13/07,938.71
8/14/07,907.04
8/15/07,895.46
8/16/07,924.71
8/17/07,947.55
8/20/07,964.72
8/21/07,976.19
8/22/07,980.24
8/23/07,970.51
8/24/07,969.25
8/27/07,952.9
8/28/07,924.85
8/29/07,950.64
8/30/07,958.44
8/31/07,977.79
9/4/07,989.74
9/5/07,967.35
9/6/07,973.18
9/7/07,952.65
9/10/07,943.41
9/11/07,958.05
9/12/07,956.88
9/13/07,974.3
9/14/07,978.96
9/17/07,974.61
9/18/07,1006.09
9/19/07,1024.07
9/20/07,1005.49
9/21/07,1006.19
9/24/07,1023.86
9/25/07,1006.38
9/26/07,1011.1
9/27/07,1019.09
9/28/07,1015.55
10/1/07,1035.38
10/2/07,1053.13
10/3/07,1049.7
10/4/07,1057.14
10/5/07,1080.93
10/8/07,1065.68
10/9/07,1074.36
10/10/07,1072.99
10/11/07,1065.58
10/12/07,1057.25
10/15/07,1033.86
10/16/07,1019.4
10/17/07,1016.88
10/18/07,1019.6
10/19/07,982.77
10/22/07,994.68
10/23/07,1005.33
10/24/07,997.87
10/25/07,1000.37
10/26/07,1008.56
10/29/07,998.19
10/30/07,1007.38
10/31/07,1024.89
11/1/07,984.13
11/2/07,964.13
11/5/07,953.67
11/6/07,961.86
11/7/07,930.52
11/8/07,935.1
11/9/07,932.69
11/12/07,933.83
11/13/07,969.62
11/14/07,952.62
11/15/07,946.8
11/16/07,932.91
11/19/07,909.24
11/20/07,892.14
11/21/07,889.61
11/23/07,907.76
11/26/07,859.41
11/27/07,878.2
11/28/07,912.15
11/29/07,908.81
11/30/07,925.1
12/3/07,917.66
12/4/07,892.61
12/5/07,921.6
12/6/07,952.28
12/7/07,949.42
12/10/07,969.22
12/11/07,914.85
12/12/07,913.83
12/13/07,904.19
12/14/07,876.01
12/17/07,852.48
12/18/07,859.5
12/19/07,871.09
12/20/07,870.51
12/21/07,885.2
12/24/07,917.34
12/26/07,900.95
12/27/07,875.49
12/28/07,862.7
12/31/07,870.64
1/2/08,864.49
1/3/08,834.25
1/4/08,803.04
1/7/08,811.73
1/8/08,781.69
1/9/08,795.24
1/10/08,808.5
1/11/08,807.87
1/14/08,806.04
1/15/08,784.22
1/16/08,799.34
1/17/08,786.07
1/18/08,776.08
1/22/08,802.18
1/23/08,872.89
1/24/08,854.41
1/25/08,844.25
1/28/08,873.94
1/29/08,865.94
1/30/08,847.42
1/31/08,864.67
2/1/08,897.24
2/4/08,887.19
2/5/08,853.27
2/6/08,839.34
2/7/08,859.6
2/8/08,831.33
2/11/08,816.41
2/12/08,839.73
2/13/08,845.19
2/14/08,827.22
2/15/08,834.55
2/19/08,824.99
2/20/08,838.69
2/21/08,819.77
2/22/08,838.83
2/25/08,865.43
2/26/08,865.74
2/27/08,858.59
2/28/08,843.17
2/29/08,829.18
3/3/08,838
3/4/08,831.98
3/5/08,833.87
3/6/08,799.3
3/7/08,812.25
3/10/08,798.79
3/11/08,851.63
3/12/08,836.15
3/13/08,846.23
3/14/08,831.78
3/17/08,830.51
3/18/08,870.29
3/19/08,863.76
3/20/08,897.79
3/24/08,913.34
3/25/08,916.31
3/26/08,896.92
3/27/08,885.46
3/28/08,874.91
3/31/08,878.87
4/1/08,927.73
4/2/08,926.63
4/3/08,945.62
4/4/08,930.26
4/7/08,930.94
4/8/08,917.14
4/9/08,896.39
4/10/08,906
4/11/08,892.1
4/14/08,886.83
4/15/08,897.34
4/16/08,932.74
4/17/08,937.57
4/18/08,935.74
4/21/08,924.93
4/22/08,920.75
4/23/08,935.81
4/24/08,956.79
4/25/08,959.06
4/28/08,956.92
4/29/08,944.4
4/30/08,928.95
5/1/08,951.56
5/2/08,950.05
5/5/08,948.31
5/6/08,954.23
5/7/08,926.24
5/8/08,924.36
5/9/08,917.08
5/12/08,939.82
5/13/08,942.73
5/14/08,949.15
5/15/08,960.09
5/16/08,952.69
5/19/08,953.46
5/20/08,939.67
5/21/08,918.24
5/22/08,912.94
5/23/08,907.26
5/27/08,921.42
5/28/08,921.63
5/29/08,932.7
5/30/08,926.77
6/2/08,910.47
6/3/08,916.99
6/4/08,922.77
6/5/08,944.85
6/6/08,903.6
6/9/08,883.31
6/10/08,888.65
6/11/08,870.32
6/12/08,878.45
6/13/08,895.7
6/16/08,907.48
6/17/08,878.29
6/18/08,865.36
6/19/08,887.3
6/20/08,864.39
6/23/08,845.06
6/24/08,848.33
6/25/08,861.49
6/26/08,828.45
6/27/08,820.58
6/30/08,820.46
7/1/08,822
7/2/08,806.31
7/3/08,801.98
7/7/08,784.64
7/8/08,837.58
7/9/08,778.62
7/10/08,796.36
7/11/08,795.45
7/14/08,765.75
7/15/08,760.37
7/16/08,810.52
7/17/08,826
7/18/08,825.89
7/21/08,831.23
7/22/08,857.11
7/23/08,877.11
7/24/08,817.5
7/25/08,835.71
7/28/08,813.77
7/29/08,860.08
7/30/08,855.86
7/31/08,843.33
8/1/08,843.84
8/4/08,830.8
8/5/08,871.67
8/6/08,865.42
8/7/08,840.76
8/8/08,876.34
8/11/08,897.21
8/12/08,873.03
8/13/08,860.47
8/14/08,875.4
8/15/08,873.37
8/18/08,855.43
8/19/08,836.53
8/20/08,837.75
8/21/08,825.82
8/22/08,854.46
8/25/08,826.71
8/26/08,836.09
8/27/08,842.32
8/28/08,868.75
8/29/08,859.76
9/2/08,867.41
9/3/08,881.59
9/4/08,855.36
9/5/08,856.9
9/8/08,895.32
9/9/08,858.7
9/10/08,863.34
9/11/08,869.29
9/12/08,880.07
9/15/08,802.53
9/16/08,853.52
9/17/08,806.6
9/18/08,895.44
9/19/08,913.61
9/22/08,831.82
9/23/08,837.52
9/24/08,825.06
9/25/08,841.4
9/26/08,866.08
9/29/08,801.94
9/30/08,854.05
10/1/08,833.64
10/2/08,779.51
10/3/08,740.95
10/6/08,714.15
10/7/08,658.27
10/8/08,653.66
10/9/08,585.73
10/10/08,669.03
10/13/08,697.77
10/14/08,649.4
10/15/08,565.42
10/16/08,593.23
10/17/08,591.88
10/20/08,594.79
10/21/08,573.06
10/22/08,529.17
10/23/08,523.46
10/24/08,488.59
10/27/08,459.44
10/28/08,539.05
10/29/08,521.86
10/30/08,543.71
10/31/08,580.14
11/3/08,558.46
11/4/08,591.34
11/5/08,529.49
11/6/08,503.75
11/7/08,535.54
11/10/08,485.75
11/11/08,477.87
11/12/08,442.11
11/13/08,491.97
11/14/08,436.1
11/17/08,419.89
11/18/08,414.7
11/19/08,359.26
11/20/08,330.3
11/21/08,352.5
11/24/08,418.71
11/25/08,426.28
11/26/08,446.9
11/28/08,437.96
12/1/08,351.51
12/2/08,399.49
12/3/08,421.21
12/4/08,409.14
12/5/08,453.81
12/8/08,499.65
12/9/08,456.33
12/10/08,493.57
12/11/08,417.4
12/12/08,463.87
12/15/08,445.16
12/16/08,508.94
12/17/08,515.99
12/18/08,473.51
12/19/08,501.26
12/22/08,484.85
12/23/08,483.61
12/24/08,486.87
12/26/08,492.28
12/29/08,464.14
12/30/08,485.42
12/31/08,509.21
1/2/09,492.63
1/5/09,480.86
1/6/09,508.75
1/7/09,488.73
1/8/09,484.38
1/9/09,459.94
1/12/09,431
1/13/09,444.92
1/14/09,421.46
1/15/09,434.78
1/16/09,453.32
1/20/09,399.99
1/21/09,442.89
1/22/09,420.26
1/23/09,432.34
1/26/09,430.31
1/27/09,436.44
1/28/09,474.19
1/29/09,434.24
1/30/09,417.55
2/2/09,425.65
2/3/09,420.65
2/4/09,412.37
2/5/09,402.52
2/6/09,431.93
2/9/09,436.71
2/10/09,395.46
2/11/09,402.23
2/12/09,395.15
2/13/09,370.93
2/17/09,343.94
2/18/09,349.47
2/19/09,333.08
2/20/09,355.4
2/23/09,327.3
2/24/09,356.99
2/25/09,349.12
2/26/09,331.33
2/27/09,326.92
3/2/09,301.95
3/3/09,305.04
3/4/09,313.08
3/5/09,290.99
3/6/09,287.87
3/9/09,294.65
3/10/09,338.36
3/11/09,331.66
3/12/09,358.3
3/13/09,349.34
3/16/09,320.76
3/17/09,347.04
3/18/09,364.25
3/19/09,342.32
3/20/09,312.25
3/23/09,365.99
3/24/09,334.5
3/25/09,340.14
3/26/09,351.32
3/27/09,331.75
3/30/09,310.44
3/31/09,335.52
4/1/09,332.05
4/2/09,356.74
4/3/09,389.07
4/6/09,385.07
4/7/09,350.91
4/8/09,359.13
4/9/09,407.94
4/13/09,411.03
4/14/09,375.42
4/15/09,408.93
4/16/09,424.51
4/17/09,430.21
4/20/09,381.96
4/21/09,419.91
4/22/09,402.67
4/23/09,421.28
4/24/09,444.87
4/27/09,414.13
4/28/09,419.94
4/29/09,438.83
4/30/09,439.33
5/1/09,419.85
5/4/09,457.04
5/5/09,439.57
5/6/09,456.62
5/7/09,426.45
5/8/09,460.92
5/11/09,439.87
5/12/09,435.58
5/13/09,404.8
5/14/09,420.49
5/15/09,402.92
5/18/09,438.6
5/19/09,428.4
5/20/09,424.63
5/21/09,425.52
5/22/09,415.89
5/26/09,442.88
5/27/09,424.82
5/28/09,435.4
5/29/09,446.85
6/1/09,464.64
6/2/09,456.66
6/3/09,457.41
6/4/09,472.56
6/5/09,466.12
6/8/09,465.16
6/9/09,463.03
6/10/09,452.41
6/11/09,442.46
6/12/09,457.42
6/15/09,433.4
6/16/09,428.9
6/17/09,420.49
6/18/09,424.27
6/19/09,429.13
6/22/09,405.17
6/23/09,408.37
6/24/09,416.44
6/25/09,422.58
6/26/09,426.52
6/29/09,426.59
6/30/09,429.56
7/1/09,434.68
7/2/09,408.96
7/6/09,423.33
7/7/09,405.28
7/8/09,400.59
7/9/09,394.21
7/10/09,393.38
7/13/09,411.03
7/14/09,415
7/15/09,430.49
7/16/09,434.04
7/17/09,421.99
7/20/09,438.42
7/21/09,435.19
7/22/09,437.08
7/23/09,454.38
7/24/09,457.04
7/27/09,463.92
7/28/09,463.35
7/29/09,457.37
7/30/09,474.22
7/31/09,474.1
8/3/09,481.73
8/4/09,507.7
8/5/09,528.17
8/6/09,523.99
8/7/09,552.29
8/10/09,539.14
8/11/09,522.96
8/12/09,527.59
8/13/09,528.41
8/14/09,524.29
8/17/09,494.93
8/18/09,502.12
8/19/09,497.3
8/20/09,518.07
8/21/09,531.23
8/24/09,528.51
8/25/09,534.75
8/26/09,537.3
8/27/09,542.94
8/28/09,546.41
8/31/09,538.15
9/1/09,509.52
9/2/09,499.56
9/3/09,508.91
9/4/09,514.55
9/8/09,533
9/9/09,544.14
9/10/09,551.62
9/11/09,549.19
9/14/09,566.05
9/15/09,575.22
9/16/09,598.72
9/17/09,594.7
9/18/09,597.01
9/21/09,586.06
9/22/09,605.7
9/23/09,581.83
9/24/09,561.18
9/25/09,562.63
9/28/09,586.62
9/29/09,576.02
9/30/09,571.42
10/1/09,545.49
10/2/09,540.15
10/5/09,555.08
10/6/09,555.29
10/7/09,554.2
10/8/09,564.43
10/9/09,569.55
10/12/09,568.64
10/13/09,560.12
10/14/09,581.07
10/15/09,576.61
10/16/09,561.63
10/19/09,572.89
10/20/09,561.37
10/21/09,554.79
10/22/09,569.57
10/23/09,562.36
10/26/09,561.53
10/27/09,552.57
10/28/09,529.44
10/29/09,554.44
10/30/09,543.91
11/2/09,545.16
11/3/09,553.59
11/4/09,540.51
11/5/09,551.81
11/6/09,542.75
11/9/09,569.34
11/10/09,564.4
11/11/09,575.95
11/12/09,567.75
11/13/09,575.96
11/16/09,589.42
11/17/09,579.15
11/18/09,590.64
11/19/09,575.69
11/20/09,572.69
11/23/09,579.51
11/24/09,570.79
11/25/09,572.77
11/27/09,555.76
11/30/09,578.26
12/1/09,586.01
12/2/09,595.32
12/3/09,588.86
12/4/09,606.35
12/7/09,593.51
12/8/09,590.42
12/9/09,589.04
12/10/09,587.19
12/11/09,595.54
12/14/09,606.61
12/15/09,599.82
12/16/09,604.05
12/17/09,600.46
12/18/09,604.92
12/21/09,612.97
12/22/09,618.89
12/23/09,626.22
12/24/09,635.09
12/28/09,637.28
12/29/09,627.82
12/30/09,628.05
12/31/09,616
1/4/10,612.51
1/5/10,613.59
1/6/10,612.24
1/7/10,619.49
1/8/10,613.8
1/11/10,617.91
1/12/10,607.34
1/13/10,620.22
1/14/10,618.35
1/15/10,613.65
1/19/10,627.94
1/20/10,619.12
1/21/10,600.58
1/22/10,586.33
1/25/10,590.36
1/26/10,585.27
1/27/10,590.39
1/28/10,584.6
1/29/10,581.89
2/1/10,592.53
2/2/10,601.07
2/3/10,590.35
2/4/10,568.14
2/5/10,579.61
2/8/10,565.41
2/9/10,564.06
2/10/10,564.52
2/11/10,569.6
2/12/10,575.08
2/16/10,592.22
2/17/10,597.71
2/18/10,605.74
2/19/10,607.02
2/22/10,609.26
2/23/10,604.09
2/24/10,610.2
2/25/10,612.52
2/26/10,612.26
3/1/10,616.95
3/2/10,617.79
3/3/10,615.61
3/4/10,619.25
3/5/10,636.16
3/8/10,643.37
3/9/10,646.84
3/10/10,650.37
3/11/10,653.35
3/12/10,658.89
3/15/10,656.76
3/16/10,672.38
3/17/10,681.3
3/18/10,678.56
3/19/10,671.45
3/22/10,679.47
3/23/10,677.24
3/24/10,681.11
3/25/10,683.73
3/26/10,679.87
3/29/10,679.6
3/30/10,678.59
3/31/10,671.06
4/1/10,673.53
4/5/10,690.45
4/6/10,705.24
4/7/10,689.2
4/8/10,689.19
4/9/10,701.18
4/12/10,695.37
4/13/10,712.65
4/14/10,712.9
4/15/10,693.53
4/16/10,677.11
4/19/10,680.83
4/20/10,692.01
4/21/10,704.8
4/22/10,716.16
4/23/10,725.05
4/26/10,731.16
4/27/10,707.66
4/28/10,709.41
4/29/10,741.71
4/30/10,717.04
5/3/10,741.98
5/4/10,724.25
5/5/10,712.89
5/6/10,684.77
5/7/10,672.41
5/10/10,719.37
5/11/10,720.82
5/12/10,732.87
5/13/10,721.89
5/14/10,697.65
5/17/10,698.74
5/18/10,679.45
5/19/10,672.56
5/20/10,639.2
5/21/10,661.87
5/24/10,646.32
5/25/10,651.83
5/26/10,649.93
5/27/10,686.17
5/28/10,676.36
6/1/10,663.1
6/2/10,677.1
6/3/10,674.12
6/4/10,635.05
6/7/10,631.94
6/8/10,643.54
6/9/10,647.8
6/10/10,676.7
6/11/10,683.76
6/14/10,691.47
6/15/10,707.61
6/16/10,700.46
6/17/10,701.39
6/18/10,699.18
6/21/10,694.51
6/22/10,672.04
6/23/10,674.88
6/24/10,658.9
6/25/10,677.89
6/28/10,668.19
6/29/10,644.91
6/30/10,638.27
7/1/10,637.14
7/2/10,623.78
7/6/10,610.05
7/7/10,641.29
7/8/10,648.18
7/9/10,657.75
7/12/10,658.18
7/13/10,674.78
7/14/10,670.74
7/15/10,668.55
7/16/10,645.42
7/19/10,655.18
7/20/10,668.17
7/21/10,652.18
7/22/10,678.58
7/23/10,686.06
7/26/10,704.17
7/27/10,703.21
7/28/10,701.35
7/29/10,695.21
7/30/10,698.96
8/2/10,722.97
8/3/10,715.82
8/4/10,720.2
8/5/10,710.72
8/6/10,707.71
8/9/10,717.13
8/10/10,708.33
8/11/10,689.66
8/12/10,681.26
8/13/10,679.82
8/16/10,680.47
8/17/10,697.16
8/18/10,696.96
8/19/10,678.15
8/20/10,676.18
8/23/10,672.99
8/24/10,669.28
8/25/10,682.05
8/26/10,677.38
8/27/10,689.13
8/30/10,681.82
8/31/10,688.16
9/1/10,710.93
9/2/10,720.17
9/3/10,729.91
9/7/10,717.74
9/8/10,719.36
9/9/10,712.12
9/10/10,715.86
9/13/10,726.57
9/14/10,724.67
9/15/10,730.8
9/16/10,725.68
9/17/10,728.17
9/20/10,746.65
9/21/10,733.59
9/22/10,724.69
9/23/10,705.1
9/24/10,726.96
9/27/10,717.6
9/28/10,720.74
9/29/10,714.14
9/30/10,715.7
10/1/10,719.79
10/4/10,725.33
10/5/10,737.9
10/6/10,733.59
10/7/10,734.77
10/8/10,736.9
10/11/10,736.82
10/12/10,742.23
10/13/10,749.97
10/14/10,747.51
10/15/10,746.71
10/18/10,757.19
10/19/10,747.01
10/20/10,764.16
10/21/10,762.28
10/22/10,761.96
10/25/10,764.27
10/26/10,758.16
10/27/10,751.8
10/28/10,747.65
10/29/10,748.4
11/1/10,755.17
11/2/10,760.4
11/3/10,758.93
11/4/10,777.73
11/5/10,785.28
11/8/10,780.21
11/9/10,748.77
11/10/10,758.16
11/11/10,751.45
11/12/10,742.96
11/15/10,736.26
11/16/10,711.05
11/17/10,717.46
11/18/10,723.49
11/19/10,728
11/22/10,729.04
11/23/10,722.51
11/24/10,738.59
11/26/10,735.33
11/29/10,735.9
11/30/10,730.83
12/1/10,737.15
12/2/10,747.73
12/3/10,747.97
12/6/10,748.61
12/7/10,750.99
12/8/10,738.83
12/9/10,731.48
12/10/10,738.64
12/13/10,738.97
12/14/10,730.22
12/15/10,722.18
12/16/10,723.9
12/17/10,730.23
12/20/10,739.89
12/21/10,747.75
