Date,PX_LAST
8/27/10,108.324
8/30/10,108.4
8/31/10,108.397
9/1/10,108.512
9/2/10,108.595
9/3/10,108.661
9/6/10,108.73
9/7/10,108.821
9/8/10,108.925
9/9/10,109.076
9/10/10,109.212
9/13/10,109.506
9/14/10,109.679
9/15/10,109.87
9/16/10,110.003
9/17/10,110.136
9/20/10,110.357
9/21/10,110.461
9/22/10,110.517
9/23/10,110.527
9/24/10,110.626
9/27/10,110.738
9/28/10,110.819
9/29/10,110.917
9/30/10,111.07
10/1/10,111.199
10/4/10,111.362
10/5/10,111.576
10/6/10,111.793
10/7/10,111.932
10/8/10,112.087
10/11/10,112.113
10/12/10,112.307
10/13/10,112.583
10/14/10,112.646
10/15/10,112.719
10/18/10,112.846
10/19/10,112.875
10/20/10,112.921
10/21/10,112.978
10/22/10,113.055
10/25/10,113.234
10/26/10,113.357
10/27/10,113.472
10/28/10,113.575
10/29/10,113.678
11/1/10,113.756
11/2/10,113.814
11/3/10,113.91
11/4/10,114.183
11/5/10,114.358
11/8/10,114.57
11/9/10,114.661
11/10/10,114.559
11/11/10,114.582
11/12/10,114.491
11/15/10,114.447
11/16/10,113.951
11/17/10,113.865
11/18/10,113.969
11/19/10,113.861
11/22/10,113.763
11/23/10,113.545
11/24/10,113.487
11/25/10,113.505
11/26/10,113.497
11/29/10,113.28
11/30/10,113.124
12/1/10,113.259
12/2/10,113.395
12/3/10,113.455
12/6/10,113.322
12/7/10,113.53
12/8/10,113.476
12/9/10,113.501
12/10/10,113.527
12/13/10,113.59
12/14/10,113.583
12/15/10,113.556
12/16/10,113.78
12/17/10,113.765
12/20/10,113.826
12/21/10,113.866
12/22/10,113.913
12/23/10,113.937
12/24/10,113.946
12/27/10,113.967
12/28/10,114.001
12/29/10,114.042
12/30/10,114.097
12/31/10,114.132
1/3/11,114.566
1/4/11,114.873
1/5/11,115.022
1/6/11,115.199
1/7/11,115.316
1/10/11,115.405
1/11/11,115.498
1/12/11,115.603
1/13/11,115.72
1/14/11,115.795
1/17/11,115.849
1/18/11,115.944
1/19/11,116.024
1/20/11,116.068
1/21/11,116.162
1/24/11,116.295
1/25/11,116.41
1/26/11,116.504
1/27/11,116.619
1/28/11,116.669
1/31/11,116.784
2/1/11,116.889
2/2/11,116.996
2/3/11,117.114
2/4/11,117.234
2/7/11,117.438
2/8/11,117.562
2/9/11,117.634
2/10/11,117.647
2/11/11,117.704
2/14/11,117.799
2/15/11,117.858
2/16/11,117.923
2/17/11,118.03
2/18/11,118.116
2/21/11,118.171
2/22/11,118.23
2/23/11,118.247
2/24/11,118.237
2/25/11,118.276
2/28/11,118.34
3/1/11,118.479
3/2/11,118.507
3/3/11,118.542
3/4/11,118.567
3/7/11,118.612
3/8/11,118.673
3/9/11,118.676
3/10/11,118.661
3/11/11,118.668
3/14/11,118.698
3/15/11,118.475
3/16/11,118.491
3/17/11,118.487
3/18/11,118.584
3/21/11,118.686
3/22/11,118.739
3/23/11,118.762
3/24/11,118.775
3/25/11,118.797
3/28/11,118.862
3/29/11,118.888
3/30/11,118.956
3/31/11,118.97
4/1/11,119.124
4/4/11,119.198
4/5/11,119.256
4/6/11,119.347
4/7/11,119.401
4/8/11,119.462
4/11/11,119.536
4/12/11,119.574
4/13/11,119.622
4/14/11,119.663
4/15/11,119.697
4/18/11,119.765
4/19/11,119.788
4/20/11,119.86
4/21/11,119.904
4/22/11,119.919
4/25/11,120.024
4/26/11,120.109
4/27/11,120.158
4/28/11,120.226
4/29/11,120.323
5/2/11,120.478
5/3/11,120.547
5/4/11,120.611
5/5/11,120.66
5/6/11,120.719
5/9/11,120.829
5/10/11,120.901
5/11/11,120.942
5/12/11,120.969
5/13/11,121.006
5/16/11,121.155
5/17/11,121.174
5/18/11,121.2
5/19/11,121.249
5/20/11,121.247
5/23/11,121.291
5/24/11,121.357
5/25/11,121.355
5/26/11,121.345
5/27/11,121.363
5/30/11,121.417
5/31/11,121.445
6/1/11,121.479
6/2/11,121.44
6/3/11,121.391
6/6/11,121.359
6/7/11,121.29
6/8/11,121.196
6/9/11,121.077
6/10/11,120.959
6/13/11,120.842
6/14/11,120.78
6/15/11,120.672
6/16/11,120.265
6/17/11,120.155
6/20/11,119.941
6/21/11,119.869
6/22/11,119.682
6/23/11,119.631
6/24/11,119.6
6/27/11,119.492
6/28/11,119.498
6/29/11,119.566
6/30/11,119.752
7/1/11,119.825
7/4/11,119.844
7/5/11,120.052
7/6/11,120.173
7/7/11,120.379
7/8/11,120.47
7/11/11,120.461
7/12/11,120.451
7/13/11,120.559
7/14/11,120.631
7/15/11,120.742
7/18/11,120.662
7/19/11,120.763
7/20/11,120.843
7/21/11,120.973
7/22/11,121.104
7/25/11,121.214
7/26/11,121.344
7/27/11,121.326
7/28/11,121.331
7/29/11,121.34
8/1/11,121.37
8/2/11,121.131
8/3/11,120.901
8/4/11,120.369
8/5/11,119.711
8/8/11,118.07
8/9/11,116.779
8/10/11,116.28
8/11/11,115.674
8/12/11,115.959
8/15/11,116.549
8/16/11,116.744
8/17/11,117.005
8/18/11,116.823
8/19/11,116.632
8/22/11,116.5
8/23/11,116.052
8/24/11,115.828
8/25/11,115.91
8/26/11,115.805
8/29/11,115.932
8/30/11,116.158
8/31/11,116.568
9/1/11,116.849
9/2/11,116.868
9/5/11,116.87
9/6/11,116.561
9/7/11,116.794
9/8/11,117.004
9/9/11,116.964
9/12/11,116.665
9/13/11,116.612
9/14/11,116.691
9/15/11,116.793
9/16/11,116.91
9/19/11,116.949
9/20/11,117.069
9/21/11,117.077
9/22/11,116.703
9/23/11,116.404
9/26/11,116.219
9/27/11,116.086
9/28/11,115.819
9/29/11,115.477
9/30/11,114.951
10/3/11,113.972
10/4/11,112.34
10/5/11,112.171
10/6/11,112.655
10/7/11,113.062
10/10/11,113.023
10/11/11,113.568
10/12/11,114.527
10/13/11,114.835
10/14/11,115.244
10/17/11,115.559
10/18/11,115.769
10/19/11,116.238
10/20/11,116.564
10/21/11,117.104
10/24/11,117.763
10/25/11,118.333
10/26/11,118.634
10/27/11,119.394
10/28/11,119.656
10/31/11,119.716
11/1/11,119.34
11/2/11,119.487
11/3/11,119.855
11/4/11,119.967
11/7/11,119.994
11/8/11,120.059
11/9/11,119.664
11/10/11,119.472
11/11/11,119.468
11/14/11,119.444
11/15/11,119.28
11/16/11,119.186
11/17/11,118.974
11/18/11,118.813
11/21/11,118.32
11/22/11,117.858
11/23/11,117.517
11/24/11,117.502
11/25/11,117.402
11/28/11,117.385
11/29/11,117.411
11/30/11,117.842
12/1/11,118.125
12/2/11,118.468
12/5/11,118.992
12/6/11,119.236
12/7/11,119.457
12/8/11,119.54
12/9/11,119.561
12/12/11,119.55
12/13/11,119.588
12/14/11,119.529
12/15/11,119.556
12/16/11,119.585
12/19/11,119.666
12/20/11,119.851
12/21/11,119.912
12/22/11,120.043
12/23/11,120.074
12/26/11,120.092
12/27/11,120.221
12/28/11,120.361
12/29/11,120.473
12/30/11,120.558
1/2/12,120.517
1/3/12,121.213
1/4/12,121.515
1/5/12,121.653
1/6/12,121.856
1/9/12,122.001
1/10/12,122.218
1/11/12,122.319
1/12/12,122.353
1/13/12,122.333
1/16/12,122.353
1/17/12,122.379
1/18/12,122.467
1/19/12,122.739
1/20/12,122.865
1/23/12,123.135
1/24/12,123.317
1/25/12,123.59
1/26/12,124.051
1/27/12,124.216
1/30/12,124.254
1/31/12,124.384
2/1/12,124.572
2/2/12,124.684
2/3/12,124.913
2/6/12,125.078
2/7/12,125.251
2/8/12,125.489
2/9/12,125.592
2/10/12,125.506
2/13/12,125.641
2/14/12,125.671
2/15/12,125.631
2/16/12,125.623
2/17/12,125.782
2/20/12,125.806
2/21/12,125.936
2/22/12,126.098
2/23/12,126.318
2/24/12,126.541
2/27/12,126.748
2/28/12,126.944
2/29/12,127.169
3/1/12,127.281
3/2/12,127.34
3/5/12,127.306
3/6/12,126.814
3/7/12,126.799
3/8/12,126.895
3/9/12,126.979
3/12/12,127.038
3/13/12,127.139
3/14/12,127.266
3/15/12,127.245
3/16/12,127.235
3/19/12,127.26
3/20/12,127.137
3/21/12,127.175
3/22/12,127.127
3/23/12,127.099
3/26/12,127.133
3/27/12,127.184
3/28/12,127.192
3/29/12,127.161
3/30/12,127.175
4/2/12,127.211
4/3/12,127.274
4/4/12,127.241
4/5/12,127.189
4/6/12,127.205
4/9/12,127.043
4/10/12,126.804
4/11/12,126.735
4/12/12,126.782
4/13/12,126.831
4/16/12,126.865
4/17/12,127.037
4/18/12,127.081
4/19/12,127.158
4/20/12,127.246
4/23/12,127.25
4/24/12,127.374
4/25/12,127.575
4/26/12,127.667
4/27/12,127.863
4/30/12,128.098
5/1/12,128.368
5/2/12,128.52
5/3/12,128.66
5/4/12,128.746
5/7/12,128.847
5/8/12,128.907
5/9/12,128.909
5/10/12,128.92
5/11/12,128.932
5/14/12,128.788
5/15/12,128.721
5/16/12,128.393
5/17/12,127.728
5/18/12,127.33
5/21/12,126.939
5/22/12,126.998
5/23/12,126.877
5/24/12,126.85
5/25/12,126.854
5/28/12,126.85
5/29/12,127.005
5/30/12,126.987
5/31/12,126.978
6/1/12,126.552
6/4/12,126.246
6/5/12,126.008
6/6/12,126.233
6/7/12,126.589
6/8/12,126.701
6/11/12,126.873
6/12/12,126.84
6/13/12,126.94
6/14/12,127.028
6/15/12,127.201
6/18/12,127.342
6/19/12,127.772
6/20/12,128.13
6/21/12,128.312
6/22/12,128.393
6/25/12,128.393
6/26/12,128.457
6/27/12,128.585
6/28/12,128.673
6/29/12,128.938
7/2/12,129.187
7/3/12,129.336
7/4/12,129.312
7/5/12,129.508
7/6/12,129.606
7/9/12,129.783
7/10/12,129.941
7/11/12,130.055
7/12/12,130.051
7/13/12,130.055
7/16/12,130.11
7/17/12,130.153
7/18/12,130.3
7/19/12,130.515
7/20/12,130.603
7/23/12,130.605
7/24/12,130.579
7/25/12,130.543
7/26/12,130.674
7/27/12,130.779
7/30/12,131.025
7/31/12,131.299
8/1/12,131.41
8/2/12,131.525
8/3/12,131.669
8/6/12,131.867
8/7/12,132.062
8/8/12,132.163
8/9/12,132.235
8/10/12,132.248
8/13/12,132.31
8/14/12,132.302
8/15/12,132.199
8/16/12,132.175
8/17/12,132.175
8/20/12,132.239
8/21/12,132.353
8/22/12,132.461
8/23/12,132.517
8/24/12,132.566
8/27/12,132.651
8/28/12,132.715
8/29/12,132.776
8/30/12,132.834
8/31/12,132.903
9/3/12,132.886
9/4/12,132.982
9/5/12,133.095
9/6/12,133.313
9/7/12,133.597
9/10/12,133.847
9/11/12,134.111
9/12/12,134.472
9/13/12,134.745
9/14/12,135.08
9/17/12,135.317
9/18/12,135.463
9/19/12,135.587
9/20/12,135.578
9/21/12,135.603
9/24/12,135.531
9/25/12,135.374
9/26/12,134.86
9/27/12,134.917
9/28/12,134.874
10/1/12,134.944
10/2/12,135.004
10/3/12,135.049
10/4/12,135.125
10/5/12,135.197
10/8/12,135.212
10/9/12,135.261
10/10/12,135.24
10/11/12,135.521
10/12/12,135.556
10/15/12,135.747
10/16/12,135.862
10/17/12,136.069
10/18/12,136.179
10/19/12,136.206
10/22/12,136.303
10/23/12,136.136
10/24/12,136.104
10/25/12,136.104
10/26/12,136.017
10/29/12,136.002
10/30/12,135.989
10/31/12,135.904
11/1/12,135.873
11/2/12,135.909
11/5/12,135.961
11/6/12,136.037
11/7/12,135.985
11/8/12,135.934
11/9/12,135.825
11/12/12,135.785
11/13/12,135.594
11/14/12,135.375
11/15/12,135.041
11/16/12,134.828
11/19/12,134.968
11/20/12,135.135
11/21/12,135.196
11/22/12,135.225
11/23/12,135.224
11/26/12,135.413
11/27/12,135.654
11/28/12,135.773
11/29/12,136
11/30/12,136.225
12/3/12,136.463
12/4/12,136.665
12/5/12,136.951
12/6/12,137.235
12/7/12,137.503
12/10/12,137.676
12/11/12,137.909
12/12/12,138.11
12/13/12,138.262
12/14/12,138.336
12/17/12,138.416
12/18/12,138.514
12/19/12,138.585
12/20/12,138.65
12/21/12,138.615
12/24/12,138.628
12/25/12,138.656
12/26/12,138.589
12/27/12,138.581
12/28/12,138.541
12/31/12,138.465
1/1/13,138.467
1/2/13,138.899
1/3/13,139.198
1/4/13,139.387
1/7/13,139.582
1/8/13,139.707
1/9/13,139.918
1/10/13,140.033
1/11/13,140.138
1/14/13,140.239
1/15/13,140.249
1/16/13,140.306
1/17/13,140.417
1/18/13,140.509
1/21/13,140.593
1/22/13,140.649
1/23/13,140.807
1/24/13,140.957
1/25/13,141.065
1/28/13,141.151
1/29/13,141.127
1/30/13,141.037
1/31/13,140.785
2/1/13,140.706
2/4/13,140.548
2/5/13,140.375
2/6/13,140.276
2/7/13,140.142
2/8/13,140.025
2/11/13,140.031
2/12/13,140.005
2/13/13,140.023
2/14/13,140.062
2/15/13,140.027
2/18/13,140.11
2/19/13,140.163
2/20/13,140.25
2/21/13,140.227
2/22/13,140.265
2/25/13,140.365
2/26/13,140.371
2/27/13,140.471
2/28/13,140.569
3/1/13,140.689
3/4/13,140.799
3/5/13,140.99
3/6/13,141.127
3/7/13,141.206
3/8/13,141.292
3/11/13,141.392
3/12/13,141.502
3/13/13,141.558
3/14/13,141.71
3/15/13,141.786
3/18/13,141.829
3/19/13,141.903
3/20/13,141.923
3/21/13,141.96
3/22/13,141.994
3/25/13,142.04
3/26/13,142.07
3/27/13,142.082
3/28/13,142.115
3/29/13,142.143
4/1/13,142.169
4/2/13,142.279
4/3/13,142.362
4/4/13,142.398
4/5/13,142.396
4/8/13,142.462
4/9/13,142.593
4/10/13,142.787
4/11/13,143.03
4/12/13,143.171
4/15/13,143.18
4/16/13,143.17
4/17/13,143.128
4/18/13,143.12
4/19/13,143.159
4/22/13,143.263
4/23/13,143.493
4/24/13,143.735
4/25/13,143.974
4/26/13,144.153
4/29/13,144.455
4/30/13,144.742
5/1/13,145.054
5/2/13,145.317
5/3/13,145.6
5/6/13,145.823
5/7/13,146.058
5/8/13,146.253
5/9/13,146.312
5/10/13,146.239
5/13/13,145.949
5/14/13,145.772
5/15/13,145.701
5/16/13,145.748
5/17/13,145.78
5/20/13,145.845
5/21/13,145.883
5/22/13,145.868
5/23/13,145.493
5/24/13,145.342
5/27/13,145.427
5/28/13,145.081
5/29/13,144.495
5/30/13,144.395
5/31/13,144.134
6/3/13,143.508
6/4/13,143.246
6/5/13,142.45
6/6/13,142.1
6/7/13,142.561
6/10/13,142.463
6/11/13,141.604
6/12/13,141.625
6/13/13,141.511
6/14/13,141.895
6/17/13,142.217
6/18/13,142.256
6/19/13,142.194
6/20/13,140.518
6/21/13,140.031
6/24/13,138.247
6/25/13,138.13
6/26/13,138.628
6/27/13,139.341
6/28/13,139.609
7/1/13,139.847
7/2/13,140.019
7/3/13,139.965
7/4/13,139.993
7/5/13,139.863
7/8/13,139.557
7/9/13,139.844
7/10/13,139.96
7/11/13,140.668
7/12/13,141.054
7/15/13,141.485
7/16/13,141.846
7/17/13,142.248
7/18/13,142.747
7/19/13,142.99
7/22/13,143.272
7/23/13,143.418
7/24/13,143.126
7/25/13,142.706
7/26/13,142.577
7/29/13,142.444
7/30/13,142.477
7/31/13,142.326
8/1/13,142.262
8/2/13,142.18
8/5/13,142.109
8/6/13,141.982
8/7/13,141.863
8/8/13,141.892
8/9/13,141.946
8/12/13,141.985
8/13/13,141.99
8/14/13,141.987
8/15/13,141.775
8/16/13,141.654
8/19/13,141.311
8/20/13,141.09
8/21/13,140.979
8/22/13,140.854
8/23/13,140.922
8/26/13,141.047
8/27/13,141.038
8/28/13,141.011
8/29/13,141.115
8/30/13,141.149
9/2/13,141.168
9/3/13,141.252
9/4/13,141.219
9/5/13,141.078
9/6/13,141.135
9/9/13,141.266
9/10/13,141.324
9/11/13,141.469
9/12/13,141.678
9/13/13,141.784
9/16/13,142.232
9/17/13,142.368
9/18/13,142.618
9/19/13,143.229
9/20/13,143.384
9/23/13,143.346
9/24/13,143.301
9/25/13,143.248
9/26/13,143.244
9/27/13,143.159
9/30/13,142.915
10/1/13,142.969
10/2/13,143.034
10/3/13,143.159
10/4/13,143.317
10/7/13,143.477
10/8/13,143.489
10/9/13,143.525
10/10/13,143.718
10/11/13,143.846
10/14/13,143.951
10/15/13,144.078
10/16/13,144.337
10/17/13,144.745
10/18/13,145.127
10/21/13,145.399
10/22/13,145.696
10/23/13,145.788
10/24/13,146.002
10/25/13,146.089
10/28/13,146.211
10/29/13,146.293
10/30/13,146.402
10/31/13,146.427
11/1/13,146.372
11/4/13,146.401
11/5/13,146.203
11/6/13,146.249
11/7/13,146.281
11/8/13,146.058
11/11/13,146.144
11/12/13,145.63
11/13/13,145.562
11/14/13,145.758
11/15/13,145.951
11/18/13,146.214
11/19/13,146.255
11/20/13,146.295
11/21/13,146.266
11/22/13,146.366
11/25/13,146.553
11/26/13,146.612
11/27/13,146.651
11/28/13,146.68
11/29/13,146.688
12/2/13,146.704
12/3/13,146.732
12/4/13,146.695
12/5/13,146.684
12/6/13,146.796
12/9/13,146.963
12/10/13,147.11
12/11/13,147.14
12/12/13,147.099
12/13/13,147.113
12/16/13,147.175
12/17/13,147.163
12/18/13,147.214
12/19/13,147.288
12/20/13,147.34
12/23/13,147.428
12/24/13,147.444
12/25/13,147.472
12/26/13,147.464
12/27/13,147.445
12/30/13,147.472
12/31/13,147.536
1/1/14,147.539
1/2/14,147.671
1/3/14,147.809
1/6/14,148.059
1/7/14,148.271
1/8/14,148.316
1/9/14,148.4
1/10/14,148.541
1/13/14,148.682
1/14/14,148.781
1/15/14,148.954
1/16/14,149.05
1/17/14,149.119
1/20/14,149.206
1/21/14,149.231
1/22/14,149.252
1/23/14,149.128
1/24/14,148.701
1/27/14,148.518
1/28/14,148.64
1/29/14,148.497
1/30/14,148.561
1/31/14,148.457
2/3/14,148.347
2/4/14,148.346
2/5/14,148.362
2/6/14,148.551
2/7/14,148.779
2/10/14,149.024
2/11/14,149.277
2/12/14,149.458
2/13/14,149.53
2/14/14,149.626
2/17/14,149.71
2/18/14,149.858
2/19/14,149.973
2/20/14,150.137
2/21/14,150.323
2/24/14,150.596
2/25/14,150.805
2/26/14,150.972
2/27/14,151.168
2/28/14,151.317
3/3/14,151.192
3/4/14,151.391
3/5/14,151.425
3/6/14,151.363
3/7/14,151.164
3/10/14,151.023
3/11/14,151.036
3/12/14,150.88
3/13/14,150.849
3/14/14,150.683
3/17/14,150.81
3/18/14,151.024
3/19/14,151.16
3/20/14,151.06
3/21/14,151.148
3/24/14,151.266
3/25/14,151.374
3/26/14,151.562
3/27/14,151.615
3/28/14,151.696
3/31/14,151.84
4/1/14,151.963
4/2/14,152.007
4/3/14,152.076
4/4/14,152.236
4/7/14,152.238
4/8/14,152.29
4/9/14,152.41
4/10/14,152.513
4/11/14,152.383
4/14/14,152.456
4/15/14,152.437
4/16/14,152.486
4/17/14,152.495
4/18/14,152.522
4/21/14,152.584
4/22/14,152.634
4/23/14,152.674
4/24/14,152.698
4/25/14,152.549
4/28/14,152.592
4/29/14,152.715
4/30/14,152.75
5/1/14,152.827
5/2/14,152.897
5/5/14,152.975
5/6/14,153.048
5/7/14,153.183
5/8/14,153.335
5/9/14,153.392
5/12/14,153.512
5/13/14,153.654
5/14/14,153.803
5/15/14,153.774
5/16/14,153.836
5/19/14,153.924
5/20/14,153.971
5/21/14,153.997
5/22/14,154.018
5/23/14,154.081
5/26/14,154.168
5/27/14,154.202
5/28/14,154.341
5/29/14,154.469
5/30/14,154.58
6/2/14,154.66
6/3/14,154.626
6/4/14,154.633
6/5/14,154.791
6/6/14,155.06
6/9/14,155.179
6/10/14,155.289
6/11/14,155.298
6/12/14,155.33
6/13/14,155.407
6/16/14,155.441
6/17/14,155.472
6/18/14,155.559
6/19/14,155.756
6/20/14,155.86
6/23/14,155.989
6/24/14,156.054
6/25/14,156.05
6/26/14,156.044
6/27/14,156.046
6/30/14,156.039
7/1/14,156.076
7/2/14,156.138
7/3/14,156.197
7/4/14,156.226
7/7/14,156.25
7/8/14,156.281
7/9/14,156.275
7/10/14,156.055
7/11/14,156.055
7/14/14,156.085
7/15/14,155.929
7/16/14,155.811
7/17/14,155.481
7/18/14,155.307
7/21/14,155.102
7/22/14,155.241
7/23/14,155.402
7/24/14,155.492
7/25/14,155.434
7/28/14,155.31
7/29/14,155.166
7/30/14,154.925
7/31/14,154.176
8/1/14,153.37
8/4/14,153.372
8/5/14,153.551
8/6/14,153.313
8/7/14,153.46
8/8/14,153.488
8/11/14,153.912
8/12/14,154.154
8/13/14,154.585
8/14/14,154.89
8/15/14,155.086
8/18/14,155.349
8/19/14,155.591
8/20/14,155.681
8/21/14,155.75
8/22/14,155.746
8/25/14,155.845
8/26/14,155.937
8/27/14,156.005
8/28/14,155.974
8/29/14,155.984
9/1/14,156.039
9/2/14,155.864
9/3/14,155.882
9/4/14,155.738
9/5/14,155.546
9/8/14,155.399
9/9/14,155.18
9/10/14,154.81
9/11/14,154.624
9/12/14,154.484
9/15/14,154.33
9/16/14,154.209
9/17/14,154.246
9/18/14,154.359
9/19/14,154.536
9/22/14,154.486
9/23/14,154.19
9/24/14,153.92
9/25/14,153.321
9/26/14,152.865
9/29/14,152.34
9/30/14,152.705
10/1/14,152.896
10/2/14,152.973
10/3/14,153.375
10/6/14,153.721
10/7/14,153.622
10/8/14,153.369
10/9/14,153.02
10/10/14,152.516
10/13/14,152.594
10/14/14,151.881
10/15/14,151.11
10/16/14,151.202
10/17/14,152.452
10/20/14,152.794
10/21/14,153.582
10/22/14,153.891
10/23/14,154.072
10/24/14,154.162
10/27/14,154.154
10/28/14,154.307
10/29/14,154.389
10/30/14,154.399
10/31/14,154.498
11/3/14,154.531
11/4/14,154.175
11/5/14,154.192
11/6/14,154.146
11/7/14,154.12
11/10/14,154.165
11/11/14,154.192
11/12/14,154.152
11/13/14,153.994
11/14/14,153.719
11/17/14,153.408
11/18/14,153.118
11/19/14,152.798
11/20/14,152.646
11/21/14,152.966
11/24/14,153.087
11/25/14,153.214
11/26/14,153.271
11/27/14,153.299
11/28/14,153.118
12/1/14,152.061
12/2/14,151.607
12/3/14,151.438
12/4/14,151.407
12/5/14,151.214
12/8/14,150.742
12/9/14,149.821
12/10/14,149.065
12/11/14,148.644
12/12/14,147.655
12/15/14,146.653
12/16/14,145.723
12/17/14,146.603
12/18/14,148.062
12/19/14,148.747
12/22/14,149.263
12/23/14,149.519
12/24/14,149.596
12/25/14,149.625
12/26/14,149.655
12/29/14,149.744
12/30/14,149.806
12/31/14,149.84
1/1/15,149.843
1/2/15,149.832
1/5/15,149.29
1/6/15,148.618
1/7/15,148.863
1/8/15,149.454
1/9/15,149.67
1/12/15,149.678
1/13/15,149.573
1/14/15,149.249
1/15/15,149.284
1/16/15,149.168
1/19/15,149.253
1/20/15,149.268
1/21/15,149.297
1/22/15,149.534
1/23/15,149.834
1/26/15,149.96
1/27/15,150.051
1/28/15,150.29
1/29/15,150.314
1/30/15,150.362
2/2/15,150.449
2/3/15,150.897
2/4/15,151.155
2/5/15,151.505
2/6/15,151.883
2/9/15,152.057
2/10/15,152.081
2/11/15,152.092
2/12/15,152.305
2/13/15,152.516
2/16/15,152.597
2/17/15,152.759
2/18/15,152.988
2/19/15,153.022
2/20/15,153.113
2/23/15,153.221
2/24/15,153.462
2/25/15,153.715
2/26/15,153.964
2/27/15,154.131
3/2/15,154.323
3/3/15,154.332
3/4/15,154.187
3/5/15,154.219
3/6/15,154.014
3/9/15,153.808
3/10/15,153.255
3/11/15,153.246
3/12/15,153.338
3/13/15,152.974
3/16/15,152.678
3/17/15,152.381
3/18/15,152.366
3/19/15,152.666
3/20/15,152.903
3/23/15,153.112
3/24/15,153.315
3/25/15,153.519
3/26/15,153.506
3/27/15,153.575
3/30/15,153.691
3/31/15,153.774
4/1/15,153.86
4/2/15,154.018
4/3/15,154.062
4/6/15,154.307
4/7/15,154.713
4/8/15,155.134
4/9/15,155.336
4/10/15,155.499
4/13/15,155.704
4/14/15,155.765
4/15/15,155.967
4/16/15,156.072
4/17/15,155.963
4/20/15,156.008
4/21/15,156.067
4/22/15,156.175
4/23/15,156.298
4/24/15,156.451
4/27/15,156.554
4/28/15,156.504
4/29/15,156.386
4/30/15,156.339
5/1/15,156.376
5/4/15,156.471
5/5/15,156.502
5/6/15,156.424
5/7/15,156.311
5/8/15,156.623
5/11/15,156.658
5/12/15,156.393
5/13/15,156.593
5/14/15,156.678
5/15/15,156.857
5/18/15,156.879
5/19/15,156.759
5/20/15,156.741
5/21/15,156.92
5/22/15,156.959
5/25/15,157.045
5/26/15,156.968
5/27/15,157.002
5/28/15,156.968
5/29/15,157.008
6/1/15,156.932
6/2/15,156.862
6/3/15,156.668
6/4/15,156.392
